Old Model
New Data - ieLex
Fold within meanings ensuring no repeats

PUSH 	XX 	2560 	95 	94.5652173913 	19.9960007998 	99.9000999001 	0.332944565007
RAIN 	XX 	1133 	197 	91.8918918919 	99.9875015623 	79.9920007999 	0.888296580126
RED 	JJ 	1544 	447 	79.2857142857 	99.9566861021 	18.4601184524 	0.309699536798
RIGHT 	JJ 	1717 	292 	89.2857142857 	66.6444518494 	33.3277787035 	0.443901675976
RIGHTSIDE 	XX 	1226 	238 	89.1304347826 	99.9750062484 	49.9937507812 	0.666111407286
RIVER 	NN 	1848 	218 	94.1176470588 	79.9840031994 	66.6555574071 	0.726644988559
ROAD 	NN 	1607 	143 	89.2857142857 	79.9840031994 	49.9937507812 	0.614816938341
ROOT 	JJ 	1091 	394 	43.2432432432 	99.9500249875 	9.09049588655 	0.16650008333
ROPE 	NN 	2776 	188 	95.3271028037 	59.9880023995 	59.9880023995 	0.599380440398
ROTTEN 	JJ 	1954 	278 	92.5373134328 	49.9750124938 	24.9937515621 	0.332778369883
ROUND 	XX 	1192 	263 	94.5945945946 	99.9833361106 	85.7020425653 	0.922438158293
RUB 	JJ 	1485 	255 	92.8571428571 	49.9750124938 	33.3222259247 	0.399360623562
SALT 	NN 	718 	428 	62.5 	99.9750062484 	33.330555787 	0.499562757689
SAND 	NN 	1042 	254 	73.6842105263 	66.661111574 	61.5337281748 	0.639449993072
SAY 	XX 	1540 	164 	98.2142857143 	99.9833361106 	99.9833361106 	0.999333611023
SCRATCH 	DT 	1340 	100 	95.7446808511 	99.9000999001 	49.9750124938 	0.665778296271
SEA 	NN 	1659 	335 	98.2142857143 	99.9666777741 	99.9666777741 	0.999167027699
SEE 	XX 	1086 	215 	81.0810810811 	99.9666777741 	33.3296300411 	0.499541920045
SEED 	NN 	1434 	647 	32.6086956522 	99.9933337777 	33.3325926091 	0.499608606617
SEW 	XX 	1082 	671 	48.6486486486 	99.9666777741 	14.285034046 	0.24976056287
SHARP 	JJ 	1954 	323 	89.552238806 	99.9900009999 	62.4960939941 	0.768698516462
SHORT 	JJ 	1603 	265 	89.6428571429 	88.5583012744 	59.9940005999 	0.71413973316
SING 	XX 	1226 	193 	87.2340425532 	71.4183688045 	62.4921884764 	0.666080382705
SIT 	XX 	1082 	747 	44.8648648649 	59.7150664466 	23.8083900767 	0.339799490705
SKIN 	NN 	1617 	289 	87.5 	49.9916680553 	49.9916680553 	0.499417180137
SKY 	NN 	1091 	165 	86.4864864865 	71.4183688045 	71.4183688045 	0.71368403785
SLEEP 	XX 	1084 	549 	67.5675675676 	99.9900009999 	47.6167801533 	0.644682912723
SMALL 	JJ 	1449 	219 	72.3404255319 	49.9937507812 	33.330555787 	0.399480575377
SMELL 	XX 	1282 	107 	89.7959183673 	59.9880023995 	59.9880023995 	0.599380440398
SMOKE 	NN 	1143 	281 	71.7948717949 	99.9800039992 	33.3311112592 	0.499575261108
SMOOTH 	JJ 	1834 	295 	91.0447761194 	49.9750124938 	19.9960007998 	0.285225043232
SNAKE 	NN 	1607 	199 	96.6101694915 	88.879013443 	99.9875015623 	0.940567750348
SNOW 	NN 	1089 	585 	62.1621621622 	99.9875015623 	38.0934241227 	0.551286841523
SOME 	DT 	1711 	243 	91.0714285714 	79.9840031994 	57.1346950436 	0.666069812595
SPIT 	XX 	1176 	680 	29.7297297297 	79.9840031994 	14.2852040999 	0.242152677367
SPLIT 	XX 	1830 	180 	98.5074626866 	99.9750062484 	99.9750062484 	0.999250312422
SQUEEZE 	XX 	1726 	96 	85.7142857143 	36.360330879 	99.9750062484 	0.532871378245
STAB 	XX 	1130 	122 	94.5945945946 	99.9000999001 	49.9750124938 	0.665778296271
STAND 	XX 	952 	537 	72.4137931034 	99.992857653 	66.6634922147 	0.799474573887
STAR 	NN 	1225 	618 	71.7391304348 	87.489063867 	38.8867285151 	0.537994411509
STICK 	JJ 	1974 	106 	94.0298507463 	0.0 	0.0 	0.0
STONE 	NN 	1228 	194 	91.4893617021 	83.3263894675 	90.9008271975 	0.868990840889
STRAIGHT 	JJ 	1488 	335 	85.7142857143 	59.9880023995 	37.4953130859 	0.460994570676
SUCK 	XX 	1230 	463 	87.2340425532 	49.9916680553 	59.9880023995 	0.544859971122
SUN 	JJ 	924 	765 	43.3333333333 	99.9833361106 	27.2714876597 	0.428204324923
SWELL 	XX 	2226 	194 	88.6075949367 	37.4953130859 	49.9916680553 	0.428020973208
SWIM 	XX 	1128 	224 	89.1891891892 	99.9666777741 	49.9916680553 	0.666074378503
TAIL 	NN 	2710 	149 	95.652173913 	49.9875031242 	66.6444518494 	0.570775970605
THAT 	DT 	1384 	556 	19.5652173913 	0.0 	0.0 	0.0
THERE 	DT 	531 	185 	62.5 	99.9000999001 	16.6638893518 	0.285387842751
THEY 	DT 	1040 	310 	56.7567567568 	99.9000999001 	6.24960939941 	0.1175225057
THICK 	JJ 	1379 	161 	91.3043478261 	66.6444518494 	49.9875031242 	0.570775970605
THIN 	DT 	1611 	499 	89.2857142857 	79.9840031994 	49.9937507812 	0.614816938341
THINK 	XX 	1088 	127 	90.0 	79.9840031994 	66.6555574071 	0.726644988559
THIS 	DT 	867 	351 	58.6206896552 	49.9875031242 	18.1801654395 	0.26624054866
THOU 	DT 	588 	463 	58.8235294118 	99.9000999001 	14.2836737609 	0.249718816581
THREE 	DT 	946 	946 	31.0344827586 	99.9888901233 	32.1417092247 	0.48609230358
THROW 	XX 	1723 	105 	91.0714285714 	79.9840031994 	57.1346950436 	0.666069812595
TIE 	XX 	1735 	287 	92.9824561404 	87.489063867 	77.7691367626 	0.822934568373
TONGUE 	NN 	951 	867 	37.9310344828 	99.9909099173 	39.2843112746 	0.563668921381
TOOTH 	DT 	757 	502 	65.2173913043 	99.9888901233 	56.2464845947 	0.719481893091
TREE 	JJ 	1226 	264 	78.2608695652 	74.9812546863 	27.2702481593 	0.399555915788
TURN 	XX 	2351 	214 	93.6708860759 	99.9833361106 	59.9940005999 	0.749437796738
TWO 	DT 	747 	747 	21.7391304348 	99.9800039992 	22.7262397164 	0.370041370697
VOMIT 	XX 	1663 	174 	86.2068965517 	55.5493834018 	62.4921884764 	0.58766824956
WALK 	XX 	2017 	199 	94.0298507463 	99.9857163262 	69.9930006999 	0.822948389448
WARM 	NN 	1501 	416 	78.9473684211 	83.3194467589 	33.3311112592 	0.475737297898
WASH 	XX 	1496 	186 	94.8275862069 	99.9750062484 	66.6555574071 	0.79936031189
WATER 	NN 	916 	410 	46.6666666667 	99.9857163262 	31.8167356029 	0.482359357827
