ICE 	NN 	2135 	248 	94.0476190476 	99.9666777741 	42.8510212827 	0.599460285903
IF 	DT 	2841 	188 	92.8571428571 	79.9840031994 	44.4395067215 	0.570888123865
IN 	DT 	2659 	999 	39.5161290323 	59.9880023995 	3.99994666738 	0.074881101291
KNOW 	DT 	3338 	765 	81.1594202899 	63.6305790383 	24.9991071747 	0.358551400971
LAKE 	NN 	2513 	235 	96.0 	81.8107444778 	89.9910008999 	0.856562656039
LEAF 	NN 	2130 	219 	77.1084337349 	58.3284726273 	34.9982500875 	0.437004405787
LEFT 	JJ 	2974 	218 	94.5454545455 	99.9750062484 	44.4395067215 	0.614864191956
LEG 	NN 	2824 	226 	87.610619469 	83.3194467589 	29.4100347038 	0.434359493444
LIVER 	NN 	2540 	254 	92.6315789474 	99.9857163262 	53.8420121529 	0.6994752936
LONG 	JJ 	2424 	911 	80.6818181818 	71.4183688045 	26.314404505 	0.384192695809
LOUSE 	JJ 	2075 	272 	88.7323943662 	99.9666777741 	29.9970003 	0.461112665362
MAN 	NN 	3767 	487 	85.2348993289 	33.330555787 	23.5280277631 	0.275358758255
MANY 	JJ 	4479 	364 	94.2675159236 	71.4183688045 	45.4504135988 	0.55501892625
MEAT 	NN 	1994 	337 	84.6153846154 	94.1121110523 	61.5360947656 	0.74367364348
MOTHER 	NN 	2058 	877 	63.2911392405 	39.9986667111 	54.5429753193 	0.461033059956
MOUNTAIN 	NN 	2017 	270 	93.0555555556 	87.489063867 	69.9930006999 	0.777197852472
MOUTH 	NN 	1998 	208 	84.9315068493 	49.9750124938 	9.99900009999 	0.1663615042
NAME 	NN 	1892 	1684 	34.6666666667 	99.9961539941 	35.1346603424 	0.519605080154
NARROW 	JJ 	3913 	314 	88.3211678832 	15.3834320437 	33.3277787035 	0.210072895552
NEAR 	DT 	3972 	447 	87.8571428571 	39.9920015997 	13.3324445037 	0.199605678976
NECK 	NN 	2528 	261 	90.9090909091 	66.6592600822 	54.5404963185 	0.59944541308
NEW 	JJ 	2546 	1654 	71.4285714286 	84.2060944161 	44.4432099108 	0.581345141936
NIGHT 	NN 	1711 	983 	68.9655172414 	99.995238322 	55.2617036394 	0.711382079968
NOSE 	NN 	1543 	426 	77.4193548387 	99.9966667778 	69.7658193995 	0.821411431326
NOT 	DT 	1702 	760 	66.6666666667 	79.9840031994 	18.1809917731 	0.295972844563
OLD 	JJ 	3223 	356 	93.7007874016 	88.879013443 	57.1387758017 	0.695115639081
ONE 	DT 	2450 	1696 	36.170212766 	99.9954547521 	27.1601585166 	0.426840487778
OTHER 	JJ 	2772 	305 	85.7731958763 	41.0868830397 	38.178347423 	0.395135248514
PERSON 	NN 	2822 	194 	87.1559633028 	49.9916680553 	23.0751480655 	0.315324679569
RED 	JJ 	2763 	537 	77.0833333333 	85.7020425653 	23.0760355371 	0.363280361723
RIGHT 	JJ 	2807 	583 	81.8181818182 	62.4921884764 	23.8083900767 	0.344404730826
RIVER 	NN 	2068 	168 	87.012987013 	58.3284726273 	63.6305790383 	0.608144080598
ROAD 	NN 	2744 	159 	92.5531914894 	74.9812546863 	37.4953130859 	0.499472612404
ROOT 	JJ 	2356 	675 	81.9277108434 	99.9875015623 	36.3619835462 	0.532906941165
ROPE 	NN 	3850 	360 	94.2028985507 	59.9880023995 	37.4953130859 	0.460994570676
ROTTEN 	JJ 	3889 	493 	90.0709219858 	44.4395067215 	33.330555787 	0.38042693436
RUB 	JJ 	5136 	524 	90.7692307692 	41.6631947338 	33.3311112592 	0.369849767096
SALT 	NN 	1366 	595 	45.9016393443 	99.9909099173 	25.5808004465 	0.407068146945
SAND 	NN 	2208 	215 	93.023255814 	71.4234697522 	90.9008271975 	0.799443507371
SCRATCH 	DT 	4780 	314 	94.3502824859 	99.9875015623 	47.0560555261 	0.639513889502
SEA 	NN 	1520 	255 	72.5490196078 	66.6555574071 	26.6648890074 	0.380508359401
SEED 	NN 	2295 	595 	79.347826087 	61.5337281748 	38.0934241227 	0.47008870728
SHARP 	JJ 	2757 	314 	80.2083333333 	38.4585801092 	33.3311112592 	0.356620591379
SHORT 	JJ 	2434 	540 	75.3086419753 	74.9812546863 	14.285034046 	0.239712265374
SKIN 	NN 	1890 	195 	93.1506849315 	99.9750062484 	49.9937507812 	0.666111407286
SKY 	NN 	1978 	266 	84.7222222222 	79.9840031994 	30.7668640874 	0.443994172681
SMALL 	JJ 	3879 	357 	90.0 	83.3194467589 	29.4100347038 	0.434359493444
SMOKE 	NN 	1733 	576 	74.1379310345 	99.9800039992 	26.314404505 	0.416302318874
SMOOTH 	JJ 	4470 	727 	79.7619047619 	81.8107444778 	22.4994375141 	0.352589316146
SNAKE 	NN 	1991 	201 	91.6666666667 	99.9900009999 	66.6622225185 	0.799456289774
SNOW 	NN 	2424 	733 	80.8695652174 	78.6582823775 	33.6348347802 	0.470519007286
SOME 	DT 	5397 	954 	78.5 	55.5493834018 	11.6276365666 	0.19201446259
STAR 	NN 	2334 	1041 	74.6987951807 	99.992857653 	41.1752595512 	0.582896119607
STICK 	JJ 	4206 	545 	79.3548387097 	39.9960004 	13.7926278404 	0.204737053673
STONE 	NN 	2126 	251 	93.8271604938 	99.9666777741 	42.8510212827 	0.599460285903
STRAIGHT 	JJ 	3087 	483 	93.5779816514 	79.9840031994 	44.4395067215 	0.570888123865
SUN 	JJ 	2090 	995 	71.2328767123 	99.9933337777 	42.8559184023 	0.599556288375
TAIL 	NN 	2387 	161 	95.2380952381 	71.4183688045 	83.3194467589 	0.768615722917
THAT 	DT 	5636 	1517 	83.0188679245 	66.6555574071 	10.8105186346 	0.185798014344
THERE 	DT 	3620 	615 	78.3216783217 	45.4504135988 	17.2407848005 	0.249589375558
THEY 	DT 	2789 	405 	86.3157894737 	49.9875031242 	16.6652778935 	0.249594284483
THICK 	JJ 	3830 	425 	86.3636363636 	63.6305790383 	30.4334594148 	0.411303227116
THIN 	DT 	4311 	1179 	75.6962025316 	90.7317282358 	35.6357157143 	0.51127039799
THIS 	DT 	4880 	656 	74.7368421053 	72.720661758 	15.3843195323 	0.253672271276
THOU 	DT 	711 	422 	66.6666666667 	0.0 	0.0 	0.0
THREE 	DT 	871 	871 	34.2857142857 	99.9916673611 	35.2930796153 	0.521331088746
TO 	DT 	3633 	270 	93.4782608696 	49.9916680553 	37.4953130859 	0.428020973208
TONGUE 	NN 	1484 	854 	44.2307692308 	87.489063867 	20.5876297756 	0.3330093379
TOOTH 	DT 	1462 	717 	86.0 	99.99500025 	76.920118457 	0.869036195385
TREE 	JJ 	2887 	320 	85.4545454545 	74.9906261717 	31.577285406 	0.44399489413
TWO 	DT 	1387 	1387 	18.1818181818 	99.9900009999 	18.5181755893 	0.312226770353
WARM 	NN 	2998 	730 	81.0810810811 	72.720661758 	31.9987200512 	0.443995768219
WATER 	NN 	1328 	355 	53.7254901961 	99.9770053487 	16.2956927521 	0.279580753663
WE 	DT 	1755 	1697 	13.3333333333 	99.9875015623 	13.5590922188 	0.238588717761
WET 	JJ 	3685 	350 	93.6170212766 	79.9840031994 	36.360330879 	0.499508171759
WHAT 	DT 	1906 	1519 	44.5714285714 	99.9533555448 	5.49986250344 	0.103994059889
WHEN 	DT 	3127 	1837 	30.8411214953 	99.9833361106 	7.59484057164 	0.141042042311
WHERE 	DT 	2820 	1776 	40.7407407407 	99.9800039992 	7.35283304657 	0.136855043135
WHITE 	JJ 	2792 	371 	91.6666666667 	83.3194467589 	45.4504135988 	0.587709694959
WHO 	DT 	2274 	2144 	33.3333333333 	99.9833361106 	9.83590432944 	0.178936194352
WIDE 	JJ 	3035 	322 	93.1034482759 	85.7081637026 	70.5840832892 	0.773648602372
WIFE 	NN 	4067 	478 	90.625 	62.4921884764 	31.2480469971 	0.416187967263
WIND 	DT 	2685 	977 	77.1428571429 	87.489063867 	24.1370987207 	0.378019279036
WING 	NN 	2319 	245 	88.7804878049 	73.3138941189 	27.99720028 	0.403939992004
WIPE 	NN 	4404 	374 	94.1935483871 	74.9812546863 	29.9970003 	0.42810241179
WITH 	DT 	2612 	438 	64.8648648649 	99.9800039992 	11.6276365666 	0.208138162178
WOMAN 	NN 	2770 	439 	86.4583333333 	19.9960007998 	11.1098766804 	0.142379013779
WOODS 	NN 	2834 	179 	95.3703703704 	49.9916680553 	74.9812546863 	0.59940039978
WORM 	NN 	3002 	635 	75.2 	64.2834184493 	47.367174548 	0.544949931909
YE 	NN 	2455 	907 	38.9473684211 	59.9880023995 	5.17232461509 	0.0950891408656
YEAR 	NN 	1782 	210 	90.1639344262 	88.879013443 	66.661111574 	0.761342723294
YELLOW 	JJ 	2386 	560 	69.4117647059 	94.7318562181 	42.8561224733 	0.589715975322

